,Unnamed: 0,attack,client,dst_ip,severity,src_ip
391,2794,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.41
392,1478,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.206.18
393,1883,Windows SMB Protection Violation,2,10.197.86.23,Critical,10.200.205.230
394,1963,,5,110.18.101.194,Informational,10.0.11.122
395,1417,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.23
396,2822,Scanner Enforcement Violation,1,200.75.192.250,High,68.210.103.174
397,1865,Windows SMB Protection Violation,2,10.200.43.131,Critical,10.200.205.230
398,114,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.19
399,905,,2,10.196.90.7,Informational,10.177.66.141
400,549,SSL Enforcement Violation,2,23.56.136.197,High,192.168.162.171
401,2987,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.2
402,705,,2,10.196.78.116,Informational,191.33.223.198
403,2076,,5,83.234.42.239,Informational,10.0.11.81
404,2570,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.15
405,2593,Scanner Enforcement Violation,1,200.75.192.250,High,191.40.4.82
406,2204,Scanner Enforcement Violation,1,200.75.192.254,High,87.7.10.253
407,2588,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.123
408,2202,NTP Enforcement Violation,1,200.75.192.250,High,191.234.217.13
409,2757,Application Servers Protection Violation,1,200.75.192.252,Critical,207.224.73.139
410,2818,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.27
411,1915,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.66
412,2289,NTP Enforcement Violation,1,200.75.192.254,High,129.206.109.148
413,1733,Windows SMB Protection Violation,2,10.196.224.25,Critical,10.200.205.230
414,1112,,2,10.197.208.87,Informational,73.135.105.152
415,2756,NTP Enforcement Violation,1,200.75.192.252,High,191.216.32.134
416,2312,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.18
417,117,Windows SMB Protection Violation,2,10.196.222.90,Critical,10.200.205.230
418,1987,Streaming Engine: TCP anomaly detected,5,210.79.197.203,Informational,10.0.11.73
419,430,,2,10.196.78.112,Informational,191.33.223.208
420,3052,Web Server Enforcement Violation,1,200.75.192.250,Critical,126.79.85.189
421,2675,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.27
422,3036,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.213
423,716,,2,10.196.90.7,Informational,10.177.66.141
424,2187,Scanner Enforcement Violation,1,200.75.192.252,High,77.6.142.85
425,1319,,2,10.196.222.95,Informational,95.207.16.157
426,2642,Scanner Enforcement Violation,1,200.75.192.250,High,100.124.216.26
427,369,DNS Enforcement Violation,2,10.200.105.202,Critical,10.197.80.4
428,1542,Windows SMB Protection Violation,2,10.200.44.78,Critical,10.200.205.230
429,2353,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.218
430,1332,,2,192.168.150.76,Informational,219.19.162.71
431,3134,NTP Enforcement Violation,1,200.75.192.252,High,190.105.139.86
432,961,,2,10.200.44.20,Informational,219.19.162.41
433,2122,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.61
434,1418,Windows SMB Protection Violation,2,10.196.86.39,Critical,10.200.205.230
435,2850,Scanner Enforcement Violation,1,200.75.192.250,High,191.31.160.162
436,1215,,2,192.168.150.207,Informational,29.43.28.201
437,1624,Windows SMB Protection Violation,2,10.196.14.12,Critical,10.200.205.231
438,308,Windows SMB Protection Violation,2,10.197.208.101,Critical,10.200.205.230
439,393,,2,10.196.222.77,Informational,10.177.66.66
440,2420,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
441,2546,Scanner Enforcement Violation,1,200.75.192.254,High,68.210.29.135
442,823,,2,192.168.152.213,Informational,94.221.17.183
443,1088,,2,10.197.80.15,Informational,46.113.2.112
444,1752,Windows SMB Protection Violation,2,10.200.52.122,Critical,10.200.205.230
445,1265,,2,10.196.92.4,Informational,10.177.66.141
446,2414,Application Servers Protection Violation,1,200.75.192.254,High,191.245.84.26
447,1236,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.80
448,446,,2,10.197.90.170,Informational,178.82.228.18
449,1780,Windows SMB Protection Violation,2,10.197.202.38,Critical,10.200.205.230
450,2211,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
451,2905,Scanner Enforcement Violation,1,200.75.192.254,High,68.210.89.204
452,958,,2,10.197.76.12,Informational,110.106.30.137
453,355,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.2
454,98,DNS Enforcement Violation,2,10.200.105.201,Critical,10.200.44.157
455,1451,Windows SMB Protection Violation,2,10.196.94.81,Critical,10.200.205.230
456,1437,Windows SMB Protection Violation,2,10.200.52.131,Critical,10.200.205.230
457,1861,Windows SMB Protection Violation,2,10.196.222.56,Critical,10.200.205.230
458,1100,,2,192.168.164.148,Informational,83.95.81.226
459,1810,Windows SMB Protection Violation,2,10.197.204.57,Critical,10.200.205.231
460,1104,,2,10.197.208.87,Informational,43.157.2.234
461,1690,Windows SMB Protection Violation,2,10.196.80.120,Critical,10.200.205.230
462,360,,2,10.196.150.80,Informational,58.212.107.33
463,2595,NTP Enforcement Violation,1,200.75.192.252,High,190.105.139.122
464,2255,Scanner Enforcement Violation,1,200.75.192.254,High,200.147.34.60
465,1811,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.36
466,1607,Windows SMB Protection Violation,2,10.196.80.145,Critical,10.200.205.230
467,2331,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.199
468,3206,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
469,1259,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.88.1
470,3157,Web Server Enforcement Violation,1,200.75.192.250,Medium,41.187.132.110
471,765,,2,10.197.90.143,Informational,10.200.205.25
472,1962,,5,211.185.216.42,Informational,10.0.11.102
473,1263,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.37
474,754,,2,192.168.152.213,Informational,94.221.17.183
475,4,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.48
476,1488,Windows SMB Protection Violation,2,10.196.150.86,Critical,10.200.205.230
477,1739,Windows SMB Protection Violation,2,10.200.43.20,Critical,10.200.205.231
478,1467,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.204.29
479,1135,,2,10.200.43.114,Informational,10.81.15.11
480,2305,Scanner Enforcement Violation,1,200.75.192.252,High,202.52.43.94
481,2443,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.49
482,1366,,2,10.200.44.156,Informational,10.129.48.44
483,264,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.83
484,1885,Windows SMB Protection Violation,2,10.200.251.130,Critical,10.200.205.230
485,1123,,2,10.197.208.87,Informational,73.135.105.152
486,3154,Scanner Enforcement Violation,1,200.75.192.252,High,191.245.84.22
487,2791,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.76
488,1330,,2,10.200.43.26,Informational,191.33.223.208
489,2408,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.59
490,3062,Web Server Enforcement Violation,1,200.75.192.250,Critical,53.90.92.121
491,2736,Scanner Enforcement Violation,1,200.75.192.254,High,204.100.175.108
492,2927,Scanner Enforcement Violation,1,200.75.192.254,High,60.37.129.79
493,643,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.115
494,2621,Scanner Enforcement Violation,1,200.75.192.250,High,184.211.51.210
495,899,,2,10.200.52.118,Informational,29.44.170.65
496,1559,Windows SMB Protection Violation,2,10.196.16.1,Critical,10.200.205.230
497,2327,SSL Enforcement Violation,1,200.75.192.252,Low,214.100.26.235
498,1030,,2,10.197.208.20,Informational,10.129.235.250
499,2412,Application Servers Protection Violation,1,200.75.192.250,High,191.245.84.26
500,2280,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.41
501,1950,,5,74.67.178.196,Informational,10.0.11.73
502,1167,,2,10.196.96.53,Informational,69.215.202.140
503,1984,,5,29.3.13.114,Informational,10.0.11.102
504,1164,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.76.25
505,1134,,2,10.196.86.95,Informational,94.221.16.8
506,69,Windows SMB Protection Violation,2,10.200.52.96,Critical,10.200.205.230
507,607,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.28
508,88,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.80.25
509,2730,Scanner Enforcement Violation,1,200.75.192.250,High,11.250.136.139
510,135,Windows SMB Protection Violation,2,10.196.152.50,Critical,10.200.205.231
511,1250,,2,10.196.90.8,Informational,10.177.66.23
512,1284,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.40
513,2954,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.41
514,1212,,2,192.168.186.51,Informational,29.214.139.204
515,2039,,5,165.127.43.76,Informational,10.0.11.106
516,3072,Scanner Enforcement Violation,1,200.75.192.250,High,68.210.89.189
517,2357,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.164
518,342,,2,192.168.198.152,Informational,94.221.17.183
519,2728,Scanner Enforcement Violation,1,200.75.192.254,High,11.250.136.139
520,1182,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.20.21
521,2128,Scanner Enforcement Violation,1,200.75.192.250,High,196.24.116.15
522,1888,Windows SMB Protection Violation,2,10.197.90.57,Critical,10.200.205.231
523,2722,Web Server Enforcement Violation,1,200.75.192.252,Medium,146.143.208.71
524,1825,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.88.8
525,2400,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.46
526,3097,Scanner Enforcement Violation,1,200.75.192.250,High,196.24.116.15
527,425,,2,10.196.150.75,Informational,58.17.137.255
528,1834,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.80
529,1966,,5,29.3.13.114,Informational,10.0.11.102
530,1601,Windows SMB Protection Violation,2,10.200.43.26,Critical,10.200.205.231
531,207,Windows SMB Protection Violation,2,10.196.94.59,Critical,10.200.205.230
532,485,,2,192.168.186.32,Informational,78.251.249.9
533,1201,,2,10.196.86.79,Informational,29.44.170.65
534,1360,,2,10.200.44.156,Informational,10.129.47.145
535,1848,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.18.25
536,635,,2,10.196.78.116,Informational,191.33.223.209
537,568,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.70
538,3173,Scanner Enforcement Violation,1,200.75.192.254,High,87.7.10.253
539,3079,Scanner Enforcement Violation,1,200.75.192.252,High,57.75.130.176
540,2197,Scanner Enforcement Violation,1,200.75.192.250,High,191.14.184.51
541,12,Windows SMB Protection Violation,2,10.197.208.130,Critical,10.200.205.231
542,1396,Windows SMB Protection Violation,2,10.196.222.64,Critical,10.200.205.230
543,2337,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.200
544,1605,Windows SMB Protection Violation,2,10.196.94.28,Critical,10.200.205.230
545,2550,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.46
546,946,,2,192.168.195.33,Informational,29.198.77.212
547,1202,,2,10.196.142.104,Informational,10.177.66.141
548,1863,Windows SMB Protection Violation,2,10.196.92.2,Critical,10.200.205.231
549,184,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.9
550,1955,,5,210.13.192.141,Informational,10.0.11.62
551,482,,2,10.196.86.68,Informational,191.60.216.52
552,2034,,5,58.4.234.47,Informational,10.0.11.75
553,1751,Windows SMB Protection Violation,2,10.196.90.17,Critical,10.200.205.231
554,2654,Web Server Enforcement Violation,1,200.75.192.250,Critical,135.204.19.217
555,2567,Application Servers Protection Violation,1,200.75.192.254,High,190.105.139.83
556,712,,2,10.196.222.20,Informational,29.79.192.52
557,2783,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.123
558,2058,,5,58.0.134.142,Informational,10.0.11.80
559,529,,2,192.168.173.12,Informational,191.33.223.197
560,2182,Web Server Enforcement Violation,1,200.75.192.250,Medium,214.87.233.140
561,1729,Windows SMB Protection Violation,2,10.200.44.21,Critical,10.200.205.230
562,2877,Scanner Enforcement Violation,1,200.75.192.250,High,108.165.50.21
563,595,,2,10.196.90.7,Informational,10.177.66.141
564,2958,Scanner Enforcement Violation,1,200.75.192.254,High,191.107.80.192
565,21,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.80.41
566,929,,2,10.196.144.51,Informational,110.77.39.231
567,1371,Windows SMB Protection Violation,2,10.196.86.63,Critical,10.200.205.231
568,192,Windows SMB Protection Violation,2,10.197.206.40,Critical,10.200.205.231
569,2435,Scanner Enforcement Violation,1,200.75.192.250,High,165.65.146.195
570,95,Windows SMB Protection Violation,2,10.196.224.124,Critical,10.200.205.231
571,391,,2,10.196.222.44,Informational,10.177.110.23
572,679,,2,10.196.80.51,Informational,55.116.211.130
573,511,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.80.40
574,2164,NTP Enforcement Violation,1,200.75.192.254,High,190.105.139.90
575,2536,Scanner Enforcement Violation,1,200.75.192.254,High,153.135.79.132
576,2092,Apache Server Protection Violation,1,200.75.192.250,Critical,53.90.92.121
577,1023,,2,10.200.44.47,Informational,178.226.96.165
578,2085,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.49
579,1904,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.54
580,1460,Windows SMB Protection Violation,2,10.196.74.17,Critical,10.200.205.230
581,553,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.5
582,1423,Windows SMB Protection Violation,2,10.196.86.42,Critical,10.200.205.230
583,2089,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
584,999,,2,10.197.204.42,Informational,110.106.3.84
585,2697,NTP Enforcement Violation,1,200.75.192.250,High,95.248.160.199
586,686,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.9
587,221,Windows SMB Protection Violation,2,10.196.224.134,Critical,10.200.205.231
588,2988,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.2
589,1025,,2,10.196.78.160,Informational,10.61.19.5
590,1295,,2,10.196.144.29,Informational,157.101.2.114
591,269,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.84.21
592,571,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.48
593,2474,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.49
594,2127,Scanner Enforcement Violation,1,200.75.192.252,High,196.24.116.15
595,684,,2,10.200.43.26,Informational,58.17.137.255
596,1698,Windows SMB Protection Violation,2,10.196.80.150,Critical,10.200.205.231
597,50,DNS Enforcement Violation,2,10.200.105.201,Critical,10.200.46.21
598,3223,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
599,1768,Windows SMB Protection Violation,2,10.196.90.14,Critical,10.200.205.230
600,1500,Windows SMB Protection Violation,2,10.196.150.33,Critical,10.200.205.230
601,1855,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.97
602,2709,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.53
603,1541,Windows SMB Protection Violation,2,10.196.14.23,Critical,10.200.205.231
604,1296,,2,10.196.88.65,Informational,218.58.249.209
605,324,Windows SMB Protection Violation,2,10.197.204.14,Critical,10.200.205.231
606,2123,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.61
607,419,,2,192.168.196.234,Informational,218.58.249.212
608,2913,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.49
609,2800,Scanner Enforcement Violation,1,200.75.192.250,High,77.6.142.85
610,2740,Scanner Enforcement Violation,1,200.75.192.254,High,52.17.47.130
611,2160,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
612,2747,Scanner Enforcement Violation,1,200.75.192.250,High,200.147.32.109
613,1283,,2,10.200.105.30,Informational,10.195.105.200
614,1162,,2,10.196.214.85,Informational,10.120.13.35
615,1635,Windows SMB Protection Violation,2,10.196.222.51,Critical,10.200.205.231
616,2538,Scanner Enforcement Violation,1,200.75.192.254,High,49.229.207.226
617,1177,,2,10.200.44.156,Informational,10.129.47.156
618,2823,Scanner Enforcement Violation,1,200.75.192.252,High,68.210.103.174
619,1548,Windows SMB Protection Violation,2,10.197.206.107,Critical,10.200.205.231
620,1765,Windows SMB Protection Violation,2,10.197.202.35,Critical,10.200.205.231
621,2201,NTP Enforcement Violation,1,200.75.192.252,High,191.234.217.13
622,1868,Windows SMB Protection Violation,2,10.196.86.12,Critical,10.200.205.230
623,2303,Scanner Enforcement Violation,1,200.75.192.250,High,75.55.54.172
624,1871,Windows SMB Protection Violation,2,10.197.90.197,Critical,10.200.205.230
625,1889,Windows SMB Protection Violation,2,10.197.206.164,Critical,10.200.205.231
626,1273,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.80.27
627,2413,Application Servers Protection Violation,1,200.75.192.252,High,191.245.84.26
628,1499,Windows SMB Protection Violation,2,10.200.41.109,Critical,10.200.205.230
629,2441,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.49
